n_snps,panel,reductor,classifier,fold,acc,f1,mcc
50,FST,LR,SVM_Lin,1,0.7524752475247525,0.7536487187525142,0.6159492916458031
50,FST,LR,GBM,1,0.7128712871287128,0.7131953888585265,0.5618349658248607
50,FST,LR,RF,2,0.801980198019802,0.7971410567386292,0.6918948341088382
50,FST,LR,XGB,2,0.8415841584158416,0.8355950979713357,0.7523028111827799
50,FST,LR,LR,2,0.7821782178217822,0.7808671901672927,0.6592002557698937
50,FST,LR,SVM_RBF,2,0.8415841584158416,0.8344624595286854,0.7559217517768058
50,FST,LR,SVM_Lin,2,0.7524752475247525,0.7524279852802865,0.6135759697775277
50,FST,LR,GBM,2,0.8118811881188119,0.8093049811310246,0.7107074013950708
50,FST,LR,RF,3,0.7623762376237624,0.7529134779702144,0.6387620595535163
50,FST,LR,XGB,3,0.7524752475247525,0.7501708927326173,0.612228429653675
50,FST,LR,LR,3,0.7821782178217822,0.7788496798397789,0.6593073828041559
50,FST,LR,SVM_RBF,3,0.8118811881188119,0.8107967939651108,0.7060339146393736
50,FST,LR,SVM_Lin,3,0.7722772277227723,0.76611933417373,0.6434363520463565
50,FST,LR,GBM,3,0.7722772277227723,0.7712807094232115,0.6449025541635718
50,FST,LR,RF,4,0.75,0.7436347585976069,0.6181131872997706
50,FST,LR,XGB,4,0.76,0.7574964963586432,0.6257191694152273
50,FST,LR,LR,4,0.77,0.7759649831649831,0.6461722440944973
50,FST,LR,SVM_RBF,4,0.76,0.7566560533135877,0.625516539124175
50,FST,LR,SVM_Lin,4,0.76,0.7676663708961846,0.642632732661916
50,FST,LR,GBM,4,0.72,0.7265352207617122,0.5736348353099608
50,FST,EN,RF,0,0.8415841584158416,0.833750108881856,0.7570489246950199
50,FST,EN,XGB,0,0.8316831683168316,0.8290742770337072,0.7384004130563687
50,FST,EN,LR,0,0.8217821782178217,0.8209258606166769,0.7253533283783458
50,FST,EN,SVM_RBF,0,0.900990099009901,0.8993276080361102,0.8459057596703584
50,FST,EN,SVM_Lin,0,0.7722772277227723,0.7709082495396571,0.6435887935957112
50,FST,EN,GBM,0,0.8415841584158416,0.8397350515494916,0.7524120394399313
50,FST,EN,RF,1,0.8811881188118812,0.8809935047558809,0.8149211919588807
50,FST,EN,XGB,1,0.801980198019802,0.8016566479541781,0.6914035404465879
50,FST,EN,LR,1,0.8613861386138614,0.8609273122434195,0.7847846154206348
50,FST,EN,SVM_RBF,1,0.8613861386138614,0.8604931081343428,0.7832406718625881
50,FST,EN,SVM_Lin,1,0.8217821782178217,0.8204437884013436,0.7261343189839172
50,FST,EN,GBM,1,0.8415841584158416,0.841215749481925,0.752247514810692
50,FST,EN,RF,2,0.8910891089108911,0.8886418621429535,0.8315238153103323
50,FST,EN,XGB,2,0.900990099009901,0.8995176440720996,0.8455777898546276
50,FST,EN,LR,2,0.9108910891089109,0.908789418377086,0.861404627522072
50,FST,EN,SVM_RBF,2,0.9108910891089109,0.9095490328686818,0.86290532410594
50,FST,EN,SVM_Lin,2,0.8712871287128713,0.8696687148389636,0.8010437497132716
50,FST,EN,GBM,2,0.8910891089108911,0.8881151414492701,0.8309042490797669
50,FST,EN,RF,3,0.900990099009901,0.8952943823794145,0.8495897639822452
50,FST,EN,XGB,3,0.8811881188118812,0.8740109012198,0.8183797656117616
50,FST,EN,LR,3,0.900990099009901,0.8983747579845425,0.8463244852489109
50,FST,EN,SVM_RBF,3,0.900990099009901,0.8987977476072679,0.8465493039604742
50,FST,EN,SVM_Lin,3,0.8811881188118812,0.8791697492483748,0.8149676352818749
50,FST,EN,GBM,3,0.9306930693069307,0.9277677767776777,0.8954548897947636
50,FST,EN,RF,4,0.9,0.9007490624595889,0.8462669855143408
50,FST,EN,XGB,4,0.9,0.9006845557543233,0.844779222399389
50,FST,EN,LR,4,0.92,0.91925,0.8755861206627071
50,FST,EN,SVM_RBF,4,0.92,0.9206194394752535,0.8762362777857002
50,FST,EN,SVM_Lin,4,0.9,0.9000072595281307,0.8450955008953871
50,FST,EN,GBM,4,0.87,0.8694422604422605,0.7980932397331516
50,fst_stat,RF,RF,0,0.8613861386138614,0.8486539086560848,0.7898216330915875
50,fst_stat,RF,XGB,0,0.8613861386138614,0.8606209052961045,0.78374953043211
50,fst_stat,RF,LR,0,0.8712871287128713,0.8697295339290027,0.8025100684157382
50,fst_stat,RF,SVM_RBF,0,0.8811881188118812,0.8755599089320697,0.8171557850504189
50,fst_stat,RF,SVM_Lin,0,0.8415841584158416,0.8409243094393283,0.7534283109897598
50,fst_stat,RF,GBM,0,0.8316831683168316,0.8312848526231934,0.7369071019799303
50,fst_stat,RF,RF,1,0.8415841584158416,0.8361605391308362,0.7548673539162405
50,fst_stat,RF,XGB,1,0.8217821782178217,0.8190810267865801,0.7228973783795306
50,fst_stat,RF,LR,1,0.8415841584158416,0.8406104485813722,0.7524967105588917
50,fst_stat,RF,SVM_RBF,1,0.8910891089108911,0.8910628463376842,0.8299895071065215
50,fst_stat,RF,SVM_Lin,1,0.8118811881188119,0.8114259650382408,0.7068564631253013
50,fst_stat,RF,GBM,1,0.8514851485148515,0.8510099157117348,0.7675389679925675
50,fst_stat,RF,RF,2,0.8712871287128713,0.8705218953951143,0.7992071954533252
50,fst_stat,RF,XGB,2,0.8811881188118812,0.8780477218061448,0.8144519784829181
50,fst_stat,RF,LR,2,0.8811881188118812,0.8799530781532685,0.8150269218762943
50,fst_stat,RF,SVM_RBF,2,0.9108910891089109,0.9105471648713924,0.8614798766445432
50,fst_stat,RF,SVM_Lin,2,0.8811881188118812,0.8802469365135388,0.8157414575066668
50,fst_stat,RF,GBM,2,0.8910891089108911,0.8912389137484776,0.8311054918402612
50,fst_stat,RF,RF,3,0.9207920792079208,0.9173174460303174,0.8823318220489408
50,fst_stat,RF,XGB,3,0.900990099009901,0.8958851282671901,0.8523997644445446
50,fst_stat,RF,LR,3,0.900990099009901,0.8988463194145501,0.853531118518923
50,fst_stat,RF,SVM_RBF,3,0.9207920792079208,0.9209942532714809,0.8792866502143002
50,fst_stat,RF,SVM_Lin,3,0.9108910891089109,0.9097530192579698,0.8675511693779214
50,fst_stat,RF,GBM,3,0.9108910891089109,0.9102144353837944,0.8661238557120058
50,fst_stat,RF,RF,4,0.91,0.9097002457002458,0.8615725190915252
50,fst_stat,RF,XGB,4,0.89,0.8911848170556036,0.8328662577661715
50,fst_stat,RF,LR,4,0.87,0.8712470959370313,0.799781819041462
50,fst_stat,RF,SVM_RBF,4,0.91,0.9105799698903148,0.8615579165217284
50,fst_stat,RF,SVM_Lin,4,0.89,0.8914485907731066,0.8310671065242716
50,fst_stat,RF,GBM,4,0.85,0.8524259974259976,0.7682288096951149
50,fst_stat,LR,RF,0,0.9207920792079208,0.9207920792079208,0.8766788766788767
50,fst_stat,LR,XGB,0,0.9108910891089109,0.9104328819373494,0.8619586717221717
50,fst_stat,LR,LR,0,0.8811881188118812,0.8813379236494677,0.8157371918263713
50,fst_stat,LR,SVM_RBF,0,0.900990099009901,0.8982500264902678,0.8456848077114552
50,fst_stat,LR,SVM_Lin,0,0.8415841584158416,0.8409914433428921,0.7532152311614411
50,fst_stat,LR,GBM,0,0.8613861386138614,0.8613861386138614,0.7841880341880342
50,fst_stat,LR,RF,1,0.8514851485148515,0.8489244142417054,0.7724150717504563
50,fst_stat,LR,XGB,1,0.8118811881188119,0.8085392598574038,0.7064380582647036
50,fst_stat,LR,LR,1,0.8712871287128713,0.8680252271802522,0.8158112113157568
50,fst_stat,LR,SVM_RBF,1,0.8613861386138614,0.8595489990493338,0.7847330734566386
50,fst_stat,LR,SVM_Lin,1,0.8514851485148515,0.8491564328966276,0.7863463813948671
50,fst_stat,LR,GBM,1,0.8415841584158416,0.8396039603960397,0.7557997557997558
50,fst_stat,LR,RF,2,0.8811881188118812,0.8751451007169683,0.8162287919345974
50,fst_stat,LR,XGB,2,0.900990099009901,0.8979094115862188,0.8459057596703584
50,fst_stat,LR,LR,2,0.8910891089108911,0.889600196711278,0.8304798445550076
50,fst_stat,LR,SVM_RBF,2,0.8712871287128713,0.8680745831765753,0.7997877013760011
50,fst_stat,LR,SVM_Lin,2,0.8712871287128713,0.8712871287128713,0.7996031746031746
50,fst_stat,LR,GBM,2,0.8316831683168316,0.8289794364051789,0.7370404809535344
50,fst_stat,LR,RF,3,0.8415841584158416,0.8347584758475848,0.7534258381766447
50,fst_stat,LR,XGB,3,0.8613861386138614,0.8608923009804041,0.7844031324938294
50,fst_stat,LR,LR,3,0.8712871287128713,0.871151452796148,0.8008243846691709
50,fst_stat,LR,SVM_RBF,3,0.8514851485148515,0.8488277007350975,0.767932360331321
50,fst_stat,LR,SVM_Lin,3,0.8316831683168316,0.8332890100604264,0.7425908347780351
50,fst_stat,LR,GBM,3,0.8613861386138614,0.8617891910764737,0.7844427376846871
50,fst_stat,LR,RF,4,0.83,0.8233016644572103,0.7451310359091817
50,fst_stat,LR,XGB,4,0.85,0.8494465894465894,0.7706345597588171
50,fst_stat,LR,LR,4,0.88,0.8802542668889418,0.8126084442807888
50,fst_stat,LR,SVM_RBF,4,0.85,0.8483936507936508,0.7676459477987058
50,fst_stat,LR,SVM_Lin,4,0.86,0.8598451627671228,0.781282913505904
50,fst_stat,LR,GBM,4,0.89,0.888918918918919,0.83210342494738
50,fst_stat,EN,RF,0,0.9207920792079208,0.9194402065689193,0.8777629864905447
50,fst_stat,EN,XGB,0,0.9306930693069307,0.9295803186150021,0.8927630622627019
50,fst_stat,EN,LR,0,0.9306930693069307,0.9307455944533446,0.8923390349739507
50,fst_stat,EN,SVM_RBF,0,0.9207920792079208,0.9201364256565002,0.8769377040081464
50,fst_stat,EN,SVM_Lin,0,0.900990099009901,0.9014489999983899,0.8454030055249593
50,fst_stat,EN,GBM,0,0.9207920792079208,0.9205078402577099,0.8773527508407317
50,fst_stat,EN,RF,1,0.8811881188118812,0.8809402207189044,0.814366899624981
50,fst_stat,EN,XGB,1,0.8514851485148515,0.8498698650352841,0.7701284196708411
50,fst_stat,EN,LR,1,0.8712871287128713,0.8704281581213118,0.799573999197581
50,fst_stat,EN,SVM_RBF,1,0.8811881188118812,0.8804645849200304,0.8145671301686009
50,fst_stat,EN,SVM_Lin,1,0.8415841584158416,0.8405763503179587,0.7563832302408213
50,fst_stat,EN,GBM,1,0.8613861386138614,0.8609164762630108,0.7835564704825744
50,fst_stat,EN,RF,2,0.8910891089108911,0.8877254536170991,0.8321412951436846
50,fst_stat,EN,XGB,2,0.900990099009901,0.8980224566545638,0.8462459988112973
50,fst_stat,EN,LR,2,0.900990099009901,0.8980224566545638,0.8462459988112973
50,fst_stat,EN,SVM_RBF,2,0.9306930693069307,0.9294505921180354,0.892182469030963
50,fst_stat,EN,SVM_Lin,2,0.9108910891089109,0.9080409350406887,0.8626326168393075
50,fst_stat,EN,GBM,2,0.8712871287128713,0.8641441067183642,0.7996145072783345
50,fst_stat,EN,RF,3,0.900990099009901,0.8994149414941495,0.848111872588724
50,fst_stat,EN,XGB,3,0.900990099009901,0.899691130609792,0.8455683217103587
50,fst_stat,EN,LR,3,0.900990099009901,0.9000028207949,0.8459212426730577
50,fst_stat,EN,SVM_RBF,3,0.8910891089108911,0.8895353285064291,0.8303949420757554
50,fst_stat,EN,SVM_Lin,3,0.8910891089108911,0.8899379389415735,0.8318841450934468
50,fst_stat,EN,GBM,3,0.8811881188118812,0.8808245573639372,0.815007924425509
50,fst_stat,EN,RF,4,0.83,0.8323391068693294,0.7429342050024361
50,fst_stat,EN,XGB,4,0.86,0.8610495098508797,0.783970615532166
50,fst_stat,EN,LR,4,0.89,0.8912706756377909,0.8323449798630416
50,fst_stat,EN,SVM_RBF,4,0.91,0.9111169103105976,0.8613629259143483
50,fst_stat,EN,SVM_Lin,4,0.88,0.8827211044050495,0.815700577127601
50,fst_stat,EN,GBM,4,0.85,0.8514622566861846,0.7709931376521721
55,stat,RF,RF,0,0.8613861386138614,0.8452507116505431,0.7928021545129138
55,stat,RF,XGB,0,0.8514851485148515,0.8466694888323335,0.7678102553497861
55,stat,RF,LR,0,0.8415841584158416,0.8375895817429845,0.7527814478820729
55,stat,RF,SVM_RBF,0,0.8910891089108911,0.8833806457568832,0.8350372831965142
55,stat,RF,SVM_Lin,0,0.8514851485148515,0.8483287242751425,0.7701740151192482
55,stat,RF,GBM,0,0.8316831683168316,0.8233732682461985,0.7375835032730251
55,stat,RF,RF,1,0.8613861386138614,0.8574680997511517,0.7861369897810672
55,stat,RF,XGB,1,0.8316831683168316,0.826330958887744,0.7377942946631203
55,stat,RF,LR,1,0.8415841584158416,0.8412753957308414,0.7538063769426977
55,stat,RF,SVM_RBF,1,0.8514851485148515,0.8524149058135042,0.768567272662023
55,stat,RF,SVM_Lin,1,0.8811881188118812,0.8818279125209818,0.8151373508072184
55,stat,RF,GBM,1,0.8514851485148515,0.8505311921153506,0.7677898460601327
55,stat,RF,RF,2,0.8811881188118812,0.8771765650332919,0.8152383865885755
55,stat,RF,XGB,2,0.8910891089108911,0.8882258235560655,0.8302880798183062
55,stat,RF,LR,2,0.8316831683168316,0.8259438851656602,0.7378092101256454
55,stat,RF,SVM_RBF,2,0.8811881188118812,0.8780093798853571,0.8151584184623343
55,stat,RF,SVM_Lin,2,0.7920792079207921,0.7850576645066747,0.6774196589092712
55,stat,RF,GBM,2,0.8316831683168316,0.8288483726421423,0.7392130896284107
55,stat,RF,RF,3,0.8910891089108911,0.8843235971948843,0.8371494507601357
55,stat,RF,XGB,3,0.8712871287128713,0.8652716203297348,0.8063298458455136
55,stat,RF,LR,3,0.8910891089108911,0.8861709700381804,0.8352240652182783
55,stat,RF,SVM_RBF,3,0.8613861386138614,0.8542424301220716,0.794038646082278
55,stat,RF,SVM_Lin,3,0.8712871287128713,0.8685905023139885,0.807535903168997
55,stat,RF,GBM,3,0.8415841584158416,0.8372555532013582,0.7563657626099795
55,stat,RF,RF,4,0.92,0.919644700880656,0.8788258974788162
55,stat,RF,XGB,4,0.9,0.9008281454979129,0.844779222399389
55,stat,RF,LR,4,0.89,0.8904069237777104,0.8311241118367599
55,stat,RF,SVM_RBF,4,0.9,0.8980170112728253,0.8438933870134591
55,stat,RF,SVM_Lin,4,0.9,0.8988444444444444,0.8478262222711004
55,stat,RF,GBM,4,0.87,0.8703854517647622,0.7985439895499435
55,stat,LR,RF,0,0.9306930693069307,0.9304970382260607,0.8918886758410828
55,stat,LR,XGB,0,0.8712871287128713,0.8718462434478742,0.7996031047288192
55,stat,LR,LR,0,0.8811881188118812,0.8814987381091051,0.8150300223176655
55,stat,LR,SVM_RBF,0,0.900990099009901,0.8985504980365808,0.845729411877129
55,stat,LR,SVM_Lin,0,0.8415841584158416,0.8407131482379007,0.7523751571014803
55,stat,LR,GBM,0,0.8118811881188119,0.8119217730054343,0.7063216493137437
55,stat,LR,RF,1,0.8910891089108911,0.8890168016344108,0.8305582906377375
55,stat,LR,XGB,1,0.8118811881188119,0.8099398877250686,0.7068564631253013
55,stat,LR,LR,1,0.8316831683168316,0.8302890439419882,0.7503007516466609
55,stat,LR,SVM_RBF,1,0.8514851485148515,0.8499262370952666,0.7685465461510167
55,stat,LR,SVM_Lin,1,0.8415841584158416,0.8406677440727186,0.754118505219327
55,stat,LR,GBM,1,0.8118811881188119,0.81098319134239,0.7056739559656492
55,stat,LR,RF,2,0.900990099009901,0.8969539454651613,0.8456848077114552
55,stat,LR,XGB,2,0.8910891089108911,0.8893634251448513,0.8302880798183062
55,stat,LR,LR,2,0.8712871287128713,0.8712871287128713,0.7996031746031746
55,stat,LR,SVM_RBF,2,0.8910891089108911,0.8875113380063875,0.8306316405917967
55,stat,LR,SVM_Lin,2,0.8613861386138614,0.8606209052961045,0.78374953043211
55,stat,LR,GBM,2,0.8712871287128713,0.8674053591545342,0.8001787553756462
55,stat,LR,RF,3,0.8712871287128713,0.8648886406791391,0.8024475458109158
55,stat,LR,XGB,3,0.8316831683168316,0.826983764499977,0.736730889666886
55,stat,LR,LR,3,0.8910891089108911,0.8881264156853226,0.8303949420757554
55,stat,LR,SVM_RBF,3,0.8910891089108911,0.8878973211551049,0.8315774518485721
55,stat,LR,SVM_Lin,3,0.8613861386138614,0.8619940941462567,0.7847334097425203
55,stat,LR,GBM,3,0.8514851485148515,0.8436678962013848,0.7714013827238231
55,stat,LR,RF,4,0.87,0.8678412939794014,0.8026601457242946
55,stat,LR,XGB,4,0.85,0.8505376344086022,0.772811224893524
55,stat,LR,LR,4,0.83,0.8285493871665465,0.7430228586846717
55,stat,LR,SVM_RBF,4,0.85,0.8455770201440831,0.7758680379086147
55,stat,LR,SVM_Lin,4,0.8,0.8019734860396219,0.692462364596026
55,stat,LR,GBM,4,0.88,0.8793333333333334,0.8157541124821426
55,stat,EN,RF,0,0.9207920792079208,0.9194402065689193,0.8777629864905447
55,stat,EN,XGB,0,0.9207920792079208,0.9201364256565002,0.8769377040081464
55,stat,EN,LR,0,0.9108910891089109,0.9102708076192265,0.861524860534473
55,stat,EN,SVM_RBF,0,0.9207920792079208,0.9205896246878826,0.8769629013739549
55,stat,EN,SVM_Lin,0,0.8910891089108911,0.8903835684306836,0.8304642965828187
55,stat,EN,GBM,0,0.8910891089108911,0.8894655028819007,0.8310640948978417
55,stat,EN,RF,1,0.9108910891089109,0.9113702546725261,0.860867935783094
55,stat,EN,XGB,1,0.900990099009901,0.9006900690069006,0.8478376313572022
55,stat,EN,LR,1,0.8910891089108911,0.8910697899058199,0.832854407672576
55,stat,EN,SVM_RBF,1,0.9207920792079208,0.9207920792079208,0.8766788766788767
55,stat,EN,SVM_Lin,1,0.900990099009901,0.9015092345323337,0.8467353525649781
55,stat,EN,GBM,1,0.9108910891089109,0.9108043334453927,0.8614798766445432
55,stat,EN,RF,2,0.9207920792079208,0.9186834359111586,0.8790305141261918
55,stat,EN,XGB,2,0.9108910891089109,0.9079984204600113,0.8618553497096394
55,stat,EN,LR,2,0.9306930693069307,0.9294472581498244,0.8936557530743188
55,stat,EN,SVM_RBF,2,0.9504950495049505,0.9507202484954379,0.9230184454395901
55,stat,EN,SVM_Lin,2,0.9108910891089109,0.9096419805480326,0.867227060779718
55,stat,EN,GBM,2,0.8811881188118812,0.8771817041405515,0.8146675579421295
55,stat,EN,RF,3,0.8910891089108911,0.8884414284125042,0.8336219547145807
55,stat,EN,XGB,3,0.8811881188118812,0.879581607565239,0.8151726141623061
55,stat,EN,LR,3,0.8811881188118812,0.879581607565239,0.8151726141623061
55,stat,EN,SVM_RBF,3,0.900990099009901,0.8995372093600338,0.8458278536039312
55,stat,EN,SVM_Lin,3,0.8910891089108911,0.8901977598316323,0.8302971431081763
55,stat,EN,GBM,3,0.8811881188118812,0.8731324772510892,0.8185793240295628
55,stat,EN,RF,4,0.86,0.8604130043418404,0.7877210657222531
55,stat,EN,XGB,4,0.84,0.8408347738403918,0.753771646392366
55,stat,EN,LR,4,0.92,0.920630328575534,0.8786721193210324
55,stat,EN,SVM_RBF,4,0.94,0.9404380576748997,0.9095629455378517
55,stat,EN,SVM_Lin,4,0.88,0.8808751384712772,0.8183514384907576
55,stat,EN,GBM,4,0.82,0.8219241417497232,0.7231250353088404
55,FST,RF,RF,0,0.8514851485148515,0.8380642527423777,0.7716417188458579
55,FST,RF,XGB,0,0.8811881188118812,0.8767560416172335,0.816086358292207
55,FST,RF,LR,0,0.900990099009901,0.8988546004603982,0.8471429161744467
55,FST,RF,SVM_RBF,0,0.900990099009901,0.8992817573248935,0.8481096347051742
55,FST,RF,SVM_Lin,0,0.8910891089108911,0.8872464169493872,0.8311556380087043
55,FST,RF,GBM,0,0.8811881188118812,0.8786443208885454,0.8158594023086962
55,FST,RF,RF,1,0.8910891089108911,0.8891504535068893,0.8311556380087043
55,FST,RF,XGB,1,0.8712871287128713,0.871313984148267,0.7995867264349168
55,FST,RF,LR,1,0.8910891089108911,0.8909732511712709,0.8304095490374522
55,FST,RF,SVM_RBF,1,0.8910891089108911,0.8909732511712709,0.8304095490374522
55,FST,RF,SVM_Lin,1,0.8811881188118812,0.8812727426588811,0.8175659925752637
55,FST,RF,GBM,1,0.8910891089108911,0.8902127054810745,0.8303849268999646
55,FST,RF,RF,2,0.8811881188118812,0.8697488116477066,0.8198792762649407
55,FST,RF,XGB,2,0.8613861386138614,0.855915068631046,0.7845904766768028
55,FST,RF,LR,2,0.8514851485148515,0.849133327966943,0.7701284196708411
55,FST,RF,SVM_RBF,2,0.8811881188118812,0.8789085574596439,0.814431911414764
55,FST,RF,SVM_Lin,2,0.8613861386138614,0.8582946233612156,0.7831790151180729
55,FST,RF,GBM,2,0.8415841584158416,0.8383533090151121,0.7526918021765256
55,FST,RF,RF,3,0.9207920792079208,0.9176147026467352,0.8785041366420439
55,FST,RF,XGB,3,0.9207920792079208,0.9194291651387362,0.8771080438977416
55,FST,RF,LR,3,0.9108910891089109,0.9094058698019094,0.8620409642386122
55,FST,RF,SVM_RBF,3,0.900990099009901,0.9011786892975012,0.8455826922882518
55,FST,RF,SVM_Lin,3,0.9306930693069307,0.929684239810822,0.8922363001216954
55,FST,RF,GBM,3,0.9108910891089109,0.9097015271624784,0.8622376488595582
55,FST,RF,RF,4,0.9,0.9008309679542557,0.8486307186843904
55,FST,RF,XGB,4,0.9,0.9007348377085219,0.8462669855143408
55,FST,RF,LR,4,0.93,0.9305141644321671,0.8952890092545295
55,FST,RF,SVM_RBF,4,0.93,0.930124603860559,0.8961419468652159
55,FST,RF,SVM_Lin,4,0.9,0.9008309679542557,0.8486307186843904
55,FST,RF,GBM,4,0.9,0.9001609474643183,0.8470247070507787
55,FST,LR,RF,0,0.7227722772277227,0.7035559252127743,0.5623521535805511
55,FST,LR,XGB,0,0.7326732673267327,0.7290336681982977,0.5825113126908545
55,FST,LR,LR,0,0.7425742574257426,0.7467283684890229,0.6057721402263062
55,FST,LR,SVM_RBF,0,0.8118811881188119,0.810714743561077,0.7093455265274545
55,FST,LR,SVM_Lin,0,0.7227722772277227,0.7200092278135377,0.5661301001421025
55,FST,LR,GBM,0,0.7029702970297029,0.6959249453965265,0.5335237423880689
55,FST,LR,RF,1,0.7722772277227723,0.7654172543213171,0.6421179778218951
55,FST,LR,XGB,1,0.7623762376237624,0.7594440213252094,0.6285031720524411
55,FST,LR,LR,1,0.7326732673267327,0.7363323288850625,0.590514537691928
55,FST,LR,SVM_RBF,1,0.7524752475247525,0.7519299262112097,0.6149504839302556
55,FST,LR,SVM_Lin,1,0.7029702970297029,0.7057144738864131,0.5408284148134833
55,FST,LR,GBM,1,0.6831683168316832,0.6804074399565128,0.5148231230857924
55,FST,LR,RF,2,0.8118811881188119,0.8063126138071306,0.7089653717160955
55,FST,LR,XGB,2,0.8316831683168316,0.8271581181804788,0.7366816283483493
55,FST,LR,LR,2,0.7920792079207921,0.7926728789438204,0.6774224917013626
55,FST,LR,SVM_RBF,2,0.8514851485148515,0.8490646361933492,0.7677898460601327
55,FST,LR,SVM_Lin,2,0.7227722772277227,0.7227722772277227,0.5683760683760684
55,FST,LR,GBM,2,0.801980198019802,0.7975840427275444,0.6902636151513599
55,FST,LR,RF,3,0.7524752475247525,0.7495471709333096,0.6134860399338915
55,FST,LR,XGB,3,0.7722772277227723,0.7683017415771178,0.6442645336456158
55,FST,LR,LR,3,0.7821782178217822,0.7796112944627795,0.6593073828041559
55,FST,LR,SVM_RBF,3,0.8118811881188119,0.8106691834529736,0.7060475571023798
55,FST,LR,SVM_Lin,3,0.7524752475247525,0.7512024032966055,0.6130242539138344
55,FST,LR,GBM,3,0.7821782178217822,0.7807934853380367,0.6618753498101665
